序號,券商,價格,買進股數,賣出股數
2809,8440摩根大通,205.0,34000,16000
2810,8440摩根大通,205.5,7000,6000
2811,8440摩根大通,206.0,8000,1000
2812,8440摩根大通,206.5,8000,31000
2813,8440摩根大通,207.0,123000,14000
2814,8440摩根大通,207.5,17000,1000
2815,8440摩根大通,208.0,0,2000
2816,8450康和,205.5,1000,100
2817,8450康和,206.0,1000,0
2818,8450康和,207.0,1000,1000
2819,8450康和,207.5,0,1000
2820,8451康和延平,201.0,1000,0
2821,8451康和延平,203.0,2000,0
2822,8451康和延平,205.0,0,1000
2823,8451康和延平,205.5,200,1000
2824,8451康和延平,206.5,0,1000
2825,8451康和延平,208.0,0,1000
2826,8455康和台中,198.5,0,5000
2827,8455康和台中,201.5,0,800
2828,8455康和台中,202.5,6015,0
2829,8455康和台中,203.5,60000,0
2830,8455康和台中,204.0,0,200
2831,8455康和台中,205.0,0,3000
2832,8455康和台中,205.5,80000,0
2833,8455康和台中,206.0,80000,0
2834,8455康和台中,207.0,1000,1000
2835,8455康和台中,207.5,1000,0
2836,8455康和台中,208.0,1005,1000
2837,8456康和新竹,202.0,0,1000
2838,8456康和新竹,205.5,0,1000
2839,8456康和新竹,207.0,150,0
2840,8456康和新竹,208.5,1000,0
2841,8458康和台南,201.0,0,100
2842,8458康和台南,201.5,0,5000
2843,8458康和台南,206.0,50,0
2844,8458康和台南,207.0,0,2400
2845,8458康和台南,208.0,12000,1000
2846,8459康和嘉義,199.5,2000,0
2847,8459康和嘉義,202.0,2000,0
2848,8459康和嘉義,202.5,0,1000
2849,8459康和嘉義,203.0,2000,0
2850,8459康和嘉義,204.0,0,2000
2851,8459康和嘉義,204.5,1000,0
2852,8459康和嘉義,205.0,0,2000
2853,8459康和嘉義,205.5,0,1000
2854,8459康和嘉義,206.0,1000,0
2855,8459康和嘉義,206.5,0,2200
2856,8459康和嘉義,207.0,2100,4000
2857,8459康和嘉義,207.5,0,2000
2858,845A康和內湖,199.5,0,1000
2859,845A康和內湖,200.0,2,0
2860,845A康和內湖,202.5,0,2000
2861,845A康和內湖,203.0,1000,0
2862,845A康和內湖,204.0,1000,2000
2863,845A康和內湖,204.5,11000,0
2864,845A康和內湖,205.0,1000,2000
2865,845A康和內湖,205.5,0,1100
2866,845A康和內湖,206.0,2000,13000
2867,845A康和內湖,206.5,1000,50
2868,845A康和內湖,207.0,0,2000
2869,845A康和內湖,207.5,1000,0
2870,845A康和內湖,208.0,1000,1000
2871,845B康和永和,201.5,2,0
2872,845B康和永和,204.0,1000,0
2873,845B康和永和,204.5,0,1000
2874,845B康和永和,205.0,1000,1000
2875,845B康和永和,205.5,0,1000
2876,845B康和永和,206.0,0,1000
2877,845B康和永和,206.5,0,1000
2878,845B康和永和,207.0,0,4000
2879,845B康和永和,207.5,0,1000
2880,845D康和板橋,200.0,2000,0
2881,845D康和板橋,203.0,0,8100
2882,845D康和板橋,203.5,1000,0
2883,845D康和板橋,205.0,0,3099
2884,845D康和板橋,205.5,0,2001
2885,845D康和板橋,206.0,1000,0
2886,845D康和板橋,207.0,0,3000
2887,845D康和板橋,207.5,10000,3000
2888,845E康和澎湖,204.0,0,1000
2889,845E康和澎湖,206.5,0,2000
2890,845F康和仁愛,200.0,0,1000
2891,845F康和仁愛,200.5,0,1000
2892,845F康和仁愛,203.5,0,2000
2893,845F康和仁愛,205.0,0,5000
2894,845F康和仁愛,206.0,0,2000
2895,845F康和仁愛,208.0,0,1000
2896,845J康和高雄,200.0,0,6000
2897,845J康和高雄,200.5,0,3000
2898,845J康和高雄,203.0,0,3000
2899,845J康和高雄,204.0,0,4000
2900,845J康和高雄,205.0,2000,1200
2901,845J康和高雄,205.5,0,2000
2902,845J康和高雄,206.0,600,7000
2903,845J康和高雄,206.5,1000,0
2904,845J康和高雄,207.0,3000,2000
2905,845J康和高雄,207.5,100,1000
2906,845J康和高雄,208.0,0,1100
2907,845J康和高雄,208.5,1000,0
2908,845J康和高雄,209.0,1000,0
2909,845R康和石牌,204.0,0,1000
2910,845R康和石牌,205.0,0,5000
2911,845R康和石牌,205.5,0,3000
2912,845R康和石牌,206.0,0,1000
2913,845R康和石牌,207.0,1000,6000
2914,845R康和石牌,208.5,1000,0
2915,845S康和南崁,200.5,1000,400
2916,845S康和南崁,203.5,6000,0
2917,845S康和南崁,204.0,1000,100
2918,845S康和南崁,204.5,4000,500
2919,845S康和南崁,206.0,0,6000
2920,845S康和南崁,206.5,0,11000
2921,845S康和南崁,207.0,1000,6000
2922,845S康和南崁,207.5,10000,1000
2923,845S康和南崁,208.0,2000,6000
2924,845S康和南崁,208.5,4000,0
2925,845U康和台北,200.0,0,2000
2926,845U康和台北,201.5,1000,1000
2927,845U康和台北,203.5,0,2000
2928,845U康和台北,205.5,1000,1000
2929,845U康和台北,206.5,0,2000
2930,845U康和台北,207.0,0,11000
2931,845U康和台北,207.5,1000,0
2932,845U康和台北,208.0,0,2000
2933,845X康和屏東,203.5,0,1000
2934,845X康和屏東,204.0,1000,0
2935,845X康和屏東,205.0,1000,0
2936,8490京城,202.0,0,200
2937,8490京城,202.5,1000,0
2938,8490京城,203.5,0,25
2939,8490京城,204.5,3000,1100
2940,8490京城,205.5,1000,0
2941,8490京城,206.0,0,1000
2942,8490京城,206.5,2000,0
2943,8490京城,207.0,2000,2000
2944,8490京城,207.5,0,7000
2945,8490京城,208.0,1000,0
2946,8492京城嘉義,200.0,0,1000
2947,8492京城嘉義,201.0,6000,0
2948,8492京城嘉義,202.0,10000,0
2949,8492京城嘉義,203.0,5000,0
2950,8492京城嘉義,204.0,0,2000
2951,8492京城嘉義,204.5,1000,0
2952,8492京城嘉義,205.0,0,1000
2953,8492京城嘉義,205.5,0,21000
2954,8492京城嘉義,206.0,5000,0
2955,8492京城嘉義,206.5,0,1000
2956,8492京城嘉義,207.5,1000,0
2957,8520中農,202.0,0,1300
2958,8520中農,203.0,1000,200
2959,8520中農,204.0,100,0
2960,8520中農,204.5,1000,1000
2961,8520中農,205.0,3000,0
2962,8520中農,205.5,2000,0
2963,8520中農,206.0,1000,1000
2964,8520中農,206.5,0,2000
2965,8520中農,207.0,0,2000
2966,8520中農,207.5,0,1000
2967,8520中農,208.0,0,2000
2968,8560新光,198.0,1000,0
2969,8560新光,198.5,1000,1000
2970,8560新光,199.0,1000,2000
2971,8560新光,199.5,2000,0
2972,8560新光,200.0,3000,12700
2973,8560新光,200.5,54000,0
2974,8560新光,201.0,7086,3078
2975,8560新光,201.5,13000,1550
2976,8560新光,202.0,1000,11105
2977,8560新光,202.5,5500,20000
2978,8560新光,203.0,13000,20220
2979,8560新光,203.5,10238,33155
2980,8560新光,204.0,7300,58134
2981,8560新光,204.5,1438,10084
2982,8560新光,205.0,12050,75498
2983,8560新光,205.5,5104,30180
2984,8560新光,206.0,25098,29650
2985,8560新光,206.5,31170,13480
2986,8560新光,207.0,63185,68128
2987,8560新光,207.5,5020,16250
2988,8560新光,208.0,2537,20610
2989,8560新光,208.5,7000,7000
2990,8561新光台中,198.5,1000,0
2991,8561新光台中,199.0,1000,0
2992,8561新光台中,199.5,1000,0
2993,8561新光台中,200.0,2000,0
2994,8561新光台中,200.5,1000,1000
2995,8561新光台中,201.0,8001,5130
2996,8561新光台中,201.5,8050,1040
2997,8561新光台中,202.0,0,6230
2998,8561新光台中,202.5,7007,7045
2999,8561新光台中,203.0,2000,2000
3000,8561新光台中,203.5,2000,7100
3001,8561新光台中,204.0,1000,16000
3002,8561新光台中,204.5,7000,8000
3003,8561新光台中,205.0,4000,10100
3004,8561新光台中,205.5,2000,17100
3005,8561新光台中,206.0,29100,6050
3006,8561新光台中,206.5,11100,5300
3007,8561新光台中,207.0,13313,9010
3008,8561新光台中,207.5,1900,24000
3009,8561新光台中,208.0,3000,29000
3010,8561新光台中,208.5,4000,2000
3011,8562新光高雄,199.0,1000,0
3012,8562新光高雄,199.5,1000,0
3013,8562新光高雄,200.0,3000,0
3014,8562新光高雄,200.5,2002,1000
3015,8562新光高雄,201.0,2060,2114
3016,8562新光高雄,201.5,2100,5
3017,8562新光高雄,202.0,1000,1000
3018,8562新光高雄,202.5,0,2005
3019,8562新光高雄,203.0,3000,4550
3020,8562新光高雄,203.5,1000,5007
3021,8562新光高雄,204.0,0,2100
3022,8562新光高雄,205.0,1000,2070
3023,8562新光高雄,205.5,3000,6200
3024,8562新光高雄,206.0,1050,9205
3025,8562新光高雄,206.5,1000,5030
3026,8562新光高雄,207.0,4553,5350
3027,8562新光高雄,207.5,8100,1000
3028,8562新光高雄,208.0,0,4000
3029,8562新光高雄,208.5,2000,1000
3030,8563新光新竹,200.0,0,1000
3031,8563新光新竹,200.5,1000,0
3032,8563新光新竹,201.5,3000,1011
3033,8563新光新竹,202.0,10000,1060
3034,8563新光新竹,202.5,1000,12000
3035,8563新光新竹,203.0,0,3000
3036,8563新光新竹,203.5,1000,3000
3037,8563新光新竹,204.0,1000,5000
3038,8563新光新竹,204.5,1000,2000
3039,8563新光新竹,205.0,1000,6000
3040,8563新光新竹,205.5,4000,2000
3041,8563新光新竹,206.0,10,1000
3042,8563新光新竹,206.5,83010,18000
3043,8563新光新竹,207.0,4000,2000
3044,8563新光新竹,207.5,4000,7000
3045,8563新光新竹,208.0,0,1000
3046,8564新光台南,200.0,1000,0
3047,8564新光台南,200.5,0,1000
3048,8564新光台南,201.0,0,100
3049,8564新光台南,201.5,2100,20
3050,8564新光台南,202.0,2000,1100
3051,8564新光台南,203.0,19000,1000
3052,8564新光台南,203.5,1000,0
3053,8564新光台南,204.0,0,2000
3054,8564新光台南,204.5,3300,3300
3055,8564新光台南,205.0,2015,2200
3056,8564新光台南,205.5,3300,1000
3057,8564新光台南,206.0,0,4000
3058,8564新光台南,206.5,1210,2000
3059,8564新光台南,207.0,4200,6050
3060,8564新光台南,207.5,2200,3000
3061,8564新光台南,208.0,1050,2000
3062,8564新光台南,208.5,1000,0
3063,8565新光桃園,199.5,6000,0
3064,8565新光桃園,200.0,95,0
3065,8565新光桃園,201.0,10,0
3066,8565新光桃園,201.5,1010,1000
3067,8565新光桃園,202.0,1000,2000
3068,8565新光桃園,202.5,2000,1100
3069,8565新光桃園,203.0,1011,1000
3070,8565新光桃園,203.5,1010,2100
3071,8565新光桃園,204.0,3100,5000
3072,8565新光桃園,204.5,1000,0
3073,8565新光桃園,205.0,4000,6102
3074,8565新光桃園,205.5,1000,2102
3075,8565新光桃園,206.0,1016,3040
3076,8565新光桃園,206.5,1000,10060
3077,8565新光桃園,207.0,0,7370
3078,8565新光桃園,207.5,0,3100
3079,8565新光桃園,208.0,600,2140
3080,8565新光桃園,208.5,1000,0
3081,8580聯邦,202.0,0,3000
3082,8580聯邦,202.5,0,4000
3083,8580聯邦,203.0,4000,9000
3084,8580聯邦,203.5,5100,4000
3085,8580聯邦,204.0,4000,5000
3086,8580聯邦,204.5,0,7000
3087,8580聯邦,205.0,2000,3000
3088,8580聯邦,205.5,5000,5010
3089,8580聯邦,206.0,7000,5000
3090,8580聯邦,206.5,9000,1000
3091,8580聯邦,207.0,0,7000
3092,8580聯邦,207.5,0,2000
3093,8580聯邦,208.0,0,3000
3094,8580聯邦,208.5,0,1000
3095,8580聯邦,209.0,0,1000
3096,8581聯邦高雄,204.0,0,1030
3097,8581聯邦高雄,206.5,0,1000
3098,8581聯邦高雄,207.0,0,600
3099,8581聯邦高雄,207.5,0,32000
3100,8582聯邦嘉義,200.0,0,1000
3101,8582聯邦嘉義,202.5,1000,1000
3102,8582聯邦嘉義,203.5,0,1000
3103,8582聯邦嘉義,207.0,0,1000
3104,8582聯邦嘉義,207.5,1200,0
3105,8582聯邦嘉義,208.5,1000,0
3106,8583聯邦忠孝,199.5,0,6000
3107,8583聯邦忠孝,201.0,0,1000
3108,8583聯邦忠孝,201.5,0,1000
3109,8583聯邦忠孝,202.5,1000,0
3110,8583聯邦忠孝,204.0,0,1000
3111,8584聯邦雙和,201.0,1000,1000
3112,8584聯邦雙和,201.5,0,2000
3113,8584聯邦雙和,202.5,0,1000
3114,8584聯邦雙和,203.0,0,1000
3115,8584聯邦雙和,205.0,2,0
3116,8584聯邦雙和,206.5,1000,0
3117,8584聯邦雙和,207.0,2000,1000
3118,8584聯邦雙和,207.5,1000,0
3119,8584聯邦雙和,208.0,2000,0
3120,8584聯邦雙和,208.5,1000,0
3121,8585聯邦三重,204.0,1000,0
3122,8585聯邦三重,205.0,0,4000
3123,8585聯邦三重,206.5,0,2000
3124,8585聯邦三重,207.5,0,5000
3125,8586聯邦大業,200.0,0,197
3126,8586聯邦大業,201.0,500,0
3127,8586聯邦大業,202.0,1000,0
3128,8586聯邦大業,202.5,2000,200
3129,8586聯邦大業,203.0,0,100
3130,8586聯邦大業,203.5,0,1000
3131,8586聯邦大業,204.0,0,2000
3132,8586聯邦大業,205.0,0,20
3133,8586聯邦大業,206.0,200,3021
3134,8586聯邦大業,207.5,1000,3000
3135,8586聯邦大業,208.0,0,4900
3136,8587聯邦興中,199.5,1000,0
3137,8587聯邦興中,200.5,1000,0
3138,8587聯邦興中,201.0,0,1000
3139,8587聯邦興中,201.5,0,100
3140,8587聯邦興中,202.5,1000,0
3141,8587聯邦興中,203.0,0,1000
3142,8587聯邦興中,205.5,1200,0
3143,8587聯邦興中,206.0,0,1000
3144,8587聯邦興中,206.5,0,1000
3145,8587聯邦興中,207.0,0,2000
3146,8587聯邦興中,207.5,0,1000
3147,8588聯邦台南,204.0,1000,0
3148,8588聯邦台南,204.5,0,150
3149,8588聯邦台南,205.5,82,0
3150,8588聯邦台南,206.0,0,150
3151,8588聯邦台南,206.5,0,1000
3152,8588聯邦台南,207.0,1000,1000
3153,8588聯邦台南,208.0,38,119
3154,8710陽信,199.5,1000,0
3155,8710陽信,201.5,0,1000
3156,8710陽信,202.0,0,80
3157,8710陽信,202.5,0,1000
3158,8710陽信,203.0,0,1000
3159,8710陽信,203.5,1000,1000
3160,8710陽信,204.0,0,1000
3161,8710陽信,204.5,0,1000
3162,8710陽信,205.0,1000,1000
3163,8710陽信,206.0,2000,2000
3164,8710陽信,206.5,0,6000
3165,8710陽信,207.0,0,2000
3166,8710陽信,207.5,0,50
3167,8710陽信,208.0,0,1050
3168,8710陽信,208.5,1000,0
3169,8711陽信石牌,202.0,0,5000
3170,8711陽信石牌,203.0,0,2030
3171,8711陽信石牌,203.5,1000,0
3172,8711陽信石牌,204.0,0,10000
3173,8711陽信石牌,204.5,0,1000
3174,8711陽信石牌,205.0,1000,0
3175,8711陽信石牌,205.5,0,2000
3176,8711陽信石牌,206.0,1000,1000
3177,8711陽信石牌,207.0,1000,0
3178,8711陽信石牌,208.0,0,1000
3179,8713陽信高雄,201.0,0,1000
3180,8713陽信高雄,208.0,2000,0
3181,8714陽信台南,206.5,0,1000
3182,8715陽信台中,206.5,1000,0
3183,8840玉山,199.5,1000,0
3184,8840玉山,200.0,2000,0
3185,8840玉山,200.5,16000,4
3186,8840玉山,201.0,1124,10
3187,8840玉山,201.5,24,1000
3188,8840玉山,202.0,0,1020
3189,8840玉山,202.5,5,5
3190,8840玉山,203.0,2005,4300
3191,8840玉山,203.5,3000,22105
3192,8840玉山,204.0,13000,1000
3193,8840玉山,204.5,10,3025
3194,8840玉山,205.0,1005,4035
3195,8840玉山,205.5,10010,4005
3196,8840玉山,206.0,2260,8000
3197,8840玉山,206.5,7579,6105
3198,8840玉山,207.0,2130,7457
3199,8840玉山,207.5,3039,6082
3200,8840玉山,208.0,5,4042
3201,8840玉山,208.5,1000,2000
3202,8841玉山雙和,199.5,0,1000
3203,8841玉山雙和,200.0,0,10000
3204,8841玉山雙和,202.5,1000,0
3205,8841玉山雙和,203.5,10,0
3206,8841玉山雙和,204.0,2000,0
3207,8841玉山雙和,204.5,1000,0
3208,8841玉山雙和,205.0,0,1010
3209,8841玉山雙和,205.5,6,20000
3210,8841玉山雙和,206.0,1000,1000
3211,8841玉山雙和,206.5,2300,0
3212,8841玉山雙和,207.0,2000,3000
3213,8841玉山雙和,207.5,3000,20
3214,8842玉山新莊,198.5,1000,0
3215,8842玉山新莊,199.5,1000,0
3216,8842玉山新莊,200.0,0,5000
3217,8842玉山新莊,200.5,1000,0
3218,8842玉山新莊,201.0,0,200
3219,8842玉山新莊,201.5,0,5000
3220,8842玉山新莊,202.0,0,1000
3221,8842玉山新莊,202.5,1000,2000
3222,8842玉山新莊,203.0,4000,2100
3223,8842玉山新莊,203.5,2000,1000
3224,8842玉山新莊,204.0,0,1500
3225,8842玉山新莊,204.5,1000,0
3226,8842玉山新莊,205.0,0,13300
3227,8842玉山新莊,205.5,0,4165
3228,8842玉山新莊,206.0,1000,5000
3229,8842玉山新莊,206.5,0,2200
3230,8842玉山新莊,207.0,1010,7200
3231,8842玉山新莊,207.5,0,8000
3232,8842玉山新莊,208.0,3030,0
3233,8842玉山新莊,208.5,0,370
3234,8843玉山高雄,200.5,0,260
3235,8843玉山高雄,201.0,1000,1030
3236,8843玉山高雄,201.5,1000,2000
3237,8843玉山高雄,202.0,0,117
3238,8843玉山高雄,202.5,0,2000
3239,8843玉山高雄,203.0,1000,1000
3240,8843玉山高雄,203.5,0,3121
3241,8843玉山高雄,204.0,250,0
3242,8843玉山高雄,204.5,0,9000
3243,8843玉山高雄,205.0,2000,2116
3244,8843玉山高雄,205.5,1500,1000
3245,8843玉山高雄,206.0,2,1000
3246,8843玉山高雄,206.5,1000,2185
3247,8843玉山高雄,207.0,1020,23243
3248,8843玉山高雄,207.5,0,3100
3249,8843玉山高雄,208.0,0,1023
3250,8843玉山高雄,208.5,2000,500
3251,8843玉山高雄,209.0,0,1000
3252,8846玉山板橋,199.0,0,10000
3253,8846玉山板橋,200.0,12000,0
3254,8846玉山板橋,200.5,0,50
3255,8846玉山板橋,201.0,0,6000
3256,8846玉山板橋,202.0,5000,1000
3257,8846玉山板橋,202.5,13000,11000
3258,8846玉山板橋,203.0,2000,4000
3259,8846玉山板橋,203.5,1000,1050
3260,8846玉山板橋,204.0,8000,4010
3261,8846玉山板橋,204.5,5000,1150
3262,8846玉山板橋,205.0,2000,14100
3263,8846玉山板橋,205.5,6000,1030
3264,8846玉山板橋,206.0,5000,2000
3265,8846玉山板橋,206.5,0,5000
3266,8846玉山板橋,207.0,2150,6000
3267,8846玉山板橋,207.5,1000,10100
3268,8846玉山板橋,208.0,5000,4000
3269,8846玉山板橋,208.5,0,2000
3270,8847玉山台南,200.5,0,6
3271,8847玉山台南,201.0,1000,20000
3272,8847玉山台南,201.5,0,1000
3273,8847玉山台南,202.0,5000,3100
3274,8847玉山台南,202.5,10000,21000
3275,8847玉山台南,203.0,0,2000
3276,8847玉山台南,203.5,10,1000
3277,8847玉山台南,204.0,2000,1000
3278,8847玉山台南,204.5,0,1000
3279,8847玉山台南,205.0,100,6500
3280,8847玉山台南,205.5,35000,1000
3281,8847玉山台南,206.0,1010,12000
3282,8847玉山台南,206.5,350,3004
3283,8847玉山台南,207.0,1019,15100
3284,8847玉山台南,207.5,11,5000
3285,8847玉山台南,208.0,1000,1000
3286,8847玉山台南,208.5,1000,0
3287,8847玉山台南,209.0,0,1000
3288,8848玉山嘉義,199.5,0,2000
3289,8848玉山嘉義,201.0,0,2000
3290,8848玉山嘉義,201.5,0,1340
3291,8848玉山嘉義,202.0,1000,1000
3292,8848玉山嘉義,202.5,1000,0
3293,8848玉山嘉義,203.0,0,2000
3294,8848玉山嘉義,203.5,1000,0
3295,8848玉山嘉義,204.0,0,2300
3296,8848玉山嘉義,204.5,1004,0
3297,8848玉山嘉義,205.0,1000,0
3298,8848玉山嘉義,205.5,2000,1100
3299,8848玉山嘉義,206.0,0,6000
3300,8848玉山嘉義,206.5,5000,2050
3301,8848玉山嘉義,207.0,2010,2000
3302,8848玉山嘉義,207.5,0,1000
3303,8848玉山嘉義,208.0,1010,0
3304,8849玉山景美,200.0,1000,0
3305,8849玉山景美,201.0,2000,0
3306,8849玉山景美,202.0,0,2000
3307,8849玉山景美,202.5,10009,2000
3308,8849玉山景美,203.0,1000,0
3309,8849玉山景美,203.5,0,3000
3310,8849玉山景美,204.0,1000,0
3311,8849玉山景美,204.5,0,1000
3312,8849玉山景美,205.0,1000,11000
3313,8849玉山景美,206.0,0,1200
3314,8849玉山景美,206.5,0,1000
3315,8849玉山景美,207.0,0,21000
3316,8849玉山景美,207.5,10000,10000
3317,884A玉山士林,199.0,1000,0
3318,884A玉山士林,200.5,1000,2100
3319,884A玉山士林,201.0,2000,100
3320,884A玉山士林,201.5,0,50
3321,884A玉山士林,202.0,1000,2000
3322,884A玉山士林,203.0,0,1750
3323,884A玉山士林,203.5,100,0
3324,884A玉山士林,204.0,0,2000
3325,884A玉山士林,204.5,1000,2000
3326,884A玉山士林,205.5,100,3000
3327,884A玉山士林,206.0,100,1104
3328,884A玉山士林,206.5,50,0
3329,884A玉山士林,207.0,550,3200
3330,884A玉山士林,207.5,500,1000
3331,884A玉山士林,208.0,0,2000
3332,884A玉山士林,208.5,0,2000
3333,884B玉山台中,199.5,1000,0
3334,884B玉山台中,200.5,1000,0
3335,884B玉山台中,201.0,3000,30
3336,884B玉山台中,201.5,0,400
3337,884B玉山台中,202.5,0,2200
3338,884B玉山台中,203.0,1000,6000
3339,884B玉山台中,203.5,1100,1000
3340,884B玉山台中,204.0,3005,3000
3341,884B玉山台中,204.5,2000,1020
3342,884B玉山台中,205.0,1048,200
3343,884B玉山台中,205.5,0,2000
3344,884B玉山台中,206.0,3040,2000
3345,884B玉山台中,206.5,2000,2030
3346,884B玉山台中,207.0,1000,8100
3347,884B玉山台中,207.5,2000,5000
3348,884B玉山台中,208.0,1000,2100
3349,884B玉山台中,208.5,0,1000
3350,884C玉山信義,201.0,10,0
3351,884C玉山信義,201.5,1000,0
3352,884C玉山信義,203.0,0,1000
3353,884C玉山信義,203.5,0,1
3354,884C玉山信義,204.0,0,1100
3355,884C玉山信義,204.5,0,1000
3356,884C玉山信義,205.0,0,1000
3357,884C玉山信義,206.0,5000,1000
3358,884C玉山信義,207.0,1000,1000
3359,884C玉山信義,207.5,0,1350
3360,884C玉山信義,208.0,1000,5001
3361,884D玉山左營,199.0,0,2000
3362,884D玉山左營,200.0,1000,0
3363,884D玉山左營,200.5,1000,0
3364,884D玉山左營,201.0,0,311
3365,884D玉山左營,201.5,0,50
3366,884D玉山左營,202.0,0,1000
3367,884D玉山左營,202.5,7000,7080
3368,884D玉山左營,203.0,1000,0
3369,884D玉山左營,204.0,5000,3005
3370,884D玉山左營,204.5,2000,0
3371,884D玉山左營,205.0,4000,2109
3372,884D玉山左營,205.5,1120,6025
3373,884D玉山左營,206.0,2000,2000
3374,884D玉山左營,206.5,0,4070
3375,884D玉山左營,207.0,1033,2034
3376,884D玉山左營,207.5,0,5000
3377,884D玉山左營,208.0,0,2020
3378,884D玉山左營,208.5,1000,1000
3379,884E玉山城中,202.0,1000,4000
3380,884E玉山城中,202.5,0,4000
3381,884E玉山城中,203.5,0,14050
3382,884E玉山城中,204.0,0,4300
3383,884E玉山城中,205.5,0,1400
3384,884E玉山城中,206.0,0,9050
3385,884E玉山城中,206.5,1000,50
3386,884E玉山城中,207.0,0,11000
3387,884E玉山城中,207.5,0,1000
3388,884F玉山桃園,200.5,1000,1000
3389,884F玉山桃園,201.5,2000,15000
3390,884F玉山桃園,202.0,2050,5000
